,ISO_3,year,Compensation of employees (% of expense),CPIA business regulatory environment rating (1=low to 6=high),CPIA debt policy rating (1=low to 6=high),CPIA efficiency of revenue mobilization rating (1=low to 6=high),Gini index,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)"
291,HUN,2018,19.8725883198445,2.6803209459459465,2.2214527027027025,2.7476914414414413,29.6,74.011
292,HUN,2019,20.2052002445123,2.383671171171171,1.8712556306306312,2.453941441441442,30.0,74.648
293,HUN,2020,19.2717191694751,2.67179054054054,2.2058840090090097,2.6531813063063066,29.7,75.021
294,HUN,2021,19.3532432001873,2.638955342902711,2.2915669856459333,2.717005582137162,29.2,76.166
295,HUN,2022,19.0346097305925,2.1783293460925037,2.339413875598086,2.632177033492824,33.79166666666667,77.186
296,HUN,2023,19.0346097305925,2.1268939393939394,2.2992424242424248,2.695075757575758,33.516666666666666,78.074
297,DOM,1997,43.4091811639135,2.604166666666667,2.145833333333333,2.666666666666667,48.9,60.182
298,DOM,1998,46.3420339817779,2.541666666666667,2.166666666666667,2.604166666666667,48.9,60.447
299,DOM,1999,44.3150321244624,2.541666666666667,2.270833333333333,2.645833333333333,48.9,60.681
300,DOM,2000,49.4498374388226,2.520833333333333,2.229166666666667,2.6875,51.5,60.86
301,DOM,2001,48.2965074975704,2.520833333333333,2.208333333333333,2.604166666666667,50.0,59.597
302,DOM,2002,48.5305201765117,2.604166666666667,2.208333333333333,2.645833333333333,49.7,60.065
303,DOM,2003,45.1590300853217,2.541666666666667,2.333333333333333,2.729166666666667,52.1,59.142
304,DOM,2004,28.215429243302,2.479166666666667,2.291666666666667,2.708333333333333,52.0,59.213
305,DOM,2005,34.4349395036938,2.583333333333333,2.270833333333333,2.6875,50.0,59.026
306,DOM,2006,33.0382917283961,2.666666666666667,2.229166666666667,2.729166666666667,52.0,59.856
307,DOM,2007,34.4607137852003,2.6364942528735638,2.2169540229885056,2.7076149425287355,48.9,59.824
308,DOM,2008,31.3166690911856,2.583333333333333,2.208333333333333,2.645833333333333,48.1,60.312
309,DOM,2009,35.6833219986575,2.5007183908045976,2.262931034482759,2.7945402298850572,48.9,58.031
310,DOM,2010,37.2063913066333,2.4375,2.0625,2.5,47.3,59.518
311,DOM,2011,36.7754855834522,2.53125,2.286458333333333,2.7109375,47.7,60.936
312,DOM,2012,32.0028862681988,2.54375,2.16875,2.64375,46.1,62.161
313,DOM,2013,37.9851899154027,2.675694444444444,2.2104166666666663,2.70625,47.7,62.192
314,DOM,2014,36.6689850931731,2.6409722222222216,2.1375,2.70625,44.3,62.542
315,DOM,2015,38.5226819633998,2.470464996246246,1.9871564035626532,2.5385825100668855,45.2,65.249
316,DOM,2016,37.2090487230697,2.5233085358085363,1.9658375140395687,2.539376245797479,45.7,65.747
317,DOM,2017,37.9398021075123,2.6041897160318213,2.105032091392041,2.610987091092535,42.2,65.695
318,DOM,2018,39.2253042929875,2.5076121794871797,2.0033653846153854,2.7128605769230765,43.7,67.399
319,DOM,2019,39.1377801414606,2.5801419748888277,2.122225379343514,2.627218463347612,41.9,68.788
320,DOM,2020,32.5182686677776,2.441937632845712,1.8131901139347337,2.4191204051012756,39.6,63.742
321,DOM,2021,35.8119809471655,2.4301595739400623,2.0776630731508776,2.5684932547127666,38.5,67.128
322,DOM,2022,34.9593615952103,2.500990282865284,2.1435709198209203,2.6324281389906394,37.0,67.269
323,DOM,2023,34.9593615952103,2.567258202959003,2.1660850284663216,2.6302338142248045,37.0,68.712
324,HND,1997,18.54729816500194,4.0,4.0,4.0,52.7,67.315
325,HND,1998,18.54729816500194,4.0,4.0,4.0,57.3,67.345
326,HND,1999,19.183629719593647,4.0,4.0,4.0,55.2,67.177
327,HND,2000,20.57980222955966,4.0,4.0,4.0,55.2,65.645
328,HND,2001,21.89219963520416,4.0,4.0,4.0,55.4,65.083
329,HND,2002,19.536883185064678,4.0,4.0,4.0,55.7,64.518
330,HND,2003,50.5845387001467,4.0,4.0,4.0,58.1,63.951
331,HND,2004,52.5114026485513,4.0,4.0,4.0,58.1,63.38
332,HND,2005,49.3760247892937,4.0,4.0,4.0,59.5,62.805
333,HND,2006,49.6665915883925,4.0,4.0,4.0,57.5,61.014
334,HND,2007,48.7327457718145,4.5,4.0,4.0,55.8,60.068
335,HND,2008,50.4410539331256,4.0,4.0,4.0,55.5,60.711
336,HND,2009,53.8310009804796,3.5,4.0,4.0,51.3,61.849
337,HND,2010,55.6664355714319,3.5,4.0,4.0,53.1,63.103
338,HND,2011,50.4285623927061,3.5,4.0,4.0,52.6,60.863
339,HND,2012,48.1898837123575,3.0,4.0,4.0,53.4,59.662
340,HND,2013,49.9826671024018,3.0,3.5,3.5,50.0,63.902
341,HND,2014,44.1849153360053,3.0,3.5,3.5,49.9,65.572
342,HND,2015,45.7197771981903,3.0,3.5,3.5,49.2,65.482
343,HND,2016,20.93150208482693,3.0,4.0,3.5,49.8,64.937
344,HND,2017,21.3943712567304,3.0,4.0,3.5,49.4,65.696
345,HND,2018,22.090883347452042,2.5,4.0,3.5,48.9,68.326
346,HND,2019,20.421579341510007,2.5,4.0,3.5,48.2,66.18
347,HND,2020,48.592981770147,2.5,4.0,3.5,48.2,61.756
348,HND,2021,20.914285618348913,2.5,4.0,3.5,48.2,64.577
349,HND,2022,19.20093062905382,2.5,4.0,3.5,48.2,65.837
350,HND,2023,21.85585191518716,2.5,4.0,3.5,48.2,59.326
351,NAM,1997,52.3402470421476,2.0625,2.375,3.0,38.44583333333333,54.906
352,NAM,1998,52.3402470421476,2.0625,2.375,3.0,38.858333333333334,55.068
353,NAM,1999,52.3402470421476,2.0625,2.395833333333333,2.979166666666667,38.858333333333334,55.23
354,NAM,2000,51.7150205102123,2.0625,2.333333333333333,2.979166666666667,40.725,55.393
355,NAM,2001,50.9652616726508,2.041666666666667,2.333333333333333,2.979166666666667,42.295833333333334,55.679
356,NAM,2002,48.7659003409606,2.0625,2.375,2.9375,41.97916666666667,55.967
357,NAM,2003,47.8788332364694,2.5625,2.208333333333333,2.708333333333333,63.3,56.255
358,NAM,2004,49.82076688882,2.041666666666667,2.458333333333333,2.916666666666667,42.099999999999994,56.543
359,NAM,2005,50.141712118766,2.0625,2.5,2.958333333333333,42.2375,56.828
360,NAM,2006,47.847400789576,2.041666666666667,2.5625,3.020833333333333,43.60416666666667,57.112
361,NAM,2007,47.7082735144011,2.041666666666667,2.583333333333333,3.041666666666667,43.60416666666667,57.399
362,NAM,2008,42.296912219115,2.020833333333333,2.541666666666667,3.104166666666667,42.3,57.691
363,NAM,2009,43.9015530680929,2.5,2.229166666666667,2.8125,61.0,57.988
364,NAM,2010,45.8488370822846,2.041666666666667,2.625,3.145833333333333,41.90833333333333,58.292
365,NAM,2011,40.5892133865347,2.104166666666667,2.625,3.104166666666667,41.375,58.599
366,NAM,2012,41.122742337273,2.104166666666667,2.520833333333333,3.041666666666667,41.21666666666667,58.903
367,NAM,2013,43.0796096978456,2.0433615819209043,2.299011299435028,2.7737288135593223,43.79166666666667,62.933
368,NAM,2014,43.2277430249131,2.2104166666666663,2.439583333333333,3.01875,42.645833333333336,62.334
369,NAM,2015,43.1569311758372,2.73125,2.16875,2.76875,59.1,62.419
370,NAM,2016,47.7689266258224,2.252083333333333,2.35625,2.9770833333333337,41.68333333333334,62.484
371,NAM,2017,44.091005275011,2.15625,2.546875,2.9213541666666663,42.2,61.29
372,NAM,2018,46.1305175446672,2.125,2.416666666666667,2.875,42.27916666666667,60.052
373,NAM,2019,47.2881957811389,2.041666666666667,2.375,2.854166666666667,42.849999999999994,60.112
374,NAM,2020,42.1254978888658,2.083333333333333,2.520833333333333,3.0,41.175,59.06
375,NAM,2021,43.8312725882615,1.9375,2.3125,2.833333333333333,41.96666666666667,59.442
376,NAM,2022,42.8598276214033,2.104166666666667,2.5,2.875,42.62916666666666,60.286
377,NAM,2023,42.8598276214033,2.041666666666667,2.416666666666667,2.854166666666667,42.62916666666666,60.389
378,EST,1997,19.483061989028,2.7526765046296298,2.163049768518518,2.7283709490740735,37.2,72.427
379,EST,1998,19.3785435866928,2.564982560685686,2.1687562562562555,2.695601460835835,37.2,72.058
380,EST,1999,21.2408454259327,2.4510763000852513,2.1704464031989605,2.5496181443591936,37.2,70.221
381,EST,2000,21.8850808824219,2.456474027357978,2.1695941304716877,2.544031023147072,37.2,70.353
382,EST,2001,17.9000374789505,2.46920411825017,2.2085591820460246,2.604830969469128,37.2,69.243
383,EST,2002,18.398827063089,2.6750302840434417,2.2526670843776113,2.6587267648287396,37.2,68.23
384,EST,2003,18.5283091492384,2.443674984295778,2.1748767498990444,2.578145191142819,37.2,70.449
385,EST,2004,18.2371899156637,2.50479763987975,2.041631332166733,2.5993754767353163,33.6,70.63
386,EST,2005,18.042203417234,2.4321260712522994,2.051190155696146,2.570944104186297,33.4,70.554
387,EST,2006,17.2510726542659,2.403935185185185,1.8020833333333333,2.543981481481482,33.7,72.808
388,EST,2007,17.8371541305217,2.551256613756614,1.9988425925925926,2.676091269841269,31.2,73.214
389,EST,2008,17.6792796737789,2.741131756756756,2.3291666666666666,2.7849380630630636,31.9,74.239
390,EST,2009,16.2299060828631,2.6803209459459465,2.2402027027027023,2.7466497747747747,31.4,74.08
391,EST,2010,16.3113038683438,2.703406531531532,2.3329391891891893,2.78429054054054,32.0,73.901
392,EST,2011,16.4958657135798,2.550337837837837,2.100422297297298,2.537274774774775,32.5,74.769
393,EST,2012,16.3904852632536,2.5613738738738734,2.0923423423423433,2.6188063063063067,32.9,74.845
394,EST,2013,16.5557732868755,2.500471194879089,1.899903686581319,2.609499466571836,35.1,75.201
395,EST,2014,17.1423037105022,2.543412431570326,1.9242399546675866,2.6466548037271727,34.6,75.32
396,EST,2015,16.7671278108441,2.6708532695374796,2.365430622009569,2.734948165869219,32.7,76.324
397,EST,2016,16.6713270507121,2.5533293460925037,2.214413875598086,2.632177033492824,31.2,77.216
398,EST,2017,16.6969619495782,2.5018939393939394,2.132575757575758,2.695075757575758,30.4,78.324
399,EST,2018,16.2513779774831,2.4734848484848486,2.1231060606060606,2.6856060606060606,30.3,78.665
400,EST,2019,16.2961681745204,2.5151515151515147,2.1439393939393945,2.7064393939393945,30.8,78.338
401,EST,2020,15.3967023378358,2.4734848484848486,2.1022727272727275,2.6647727272727275,30.7,78.626
402,EST,2021,15.6267274500074,2.395833333333333,2.041666666666667,2.708333333333333,31.8,78.856
403,EST,2022,15.8097520882516,2.583333333333333,1.9791666666666667,2.833333333333333,31.8,80.873
404,EST,2023,15.8097520882516,2.020833333333333,1.375,2.75,31.8,81.335
405,LAO,1997,21.494398954783804,3.0,3.5,2.5,34.9,64.826
406,LAO,1998,17.598558563418322,3.0,3.5,2.5,37.00833333333333,64.766
407,LAO,1999,18.76849386420632,3.0,3.5,2.5,36.09583333333333,64.623
408,LAO,2000,13.96653943760972,3.0,3.5,2.5,35.03333333333333,64.511
409,LAO,2001,17.61751986191801,3.0,3.5,2.5,35.36666666666667,64.398
410,LAO,2002,20.89430637595447,3.0,3.5,2.5,32.6,64.28
411,LAO,2003,15.155865349606632,3.0,3.5,2.5,34.81666666666666,64.155
412,LAO,2004,17.410978470215483,3.0,3.5,2.5,34.85,64.02
413,LAO,2005,15.458564530518276,3.0,3.5,2.5,35.4625,63.865
414,LAO,2006,17.99916779362706,3.0,3.5,2.5,34.9375,63.692
415,LAO,2007,19.837603718714462,3.0,3.5,2.5,35.4,63.56
416,LAO,2008,47.4409245591378,3.0,3.5,3.0,36.29166666666667,63.423
417,LAO,2009,48.994836079616,3.0,3.0,3.0,37.06666666666666,63.296
418,LAO,2010,41.4129681265694,3.0,3.0,3.5,38.05,63.146
419,LAO,2011,41.6026084352833,3.5,3.0,3.5,38.39999999999999,63.01
420,LAO,2012,44.7692317988943,3.5,3.0,3.5,36.0,62.875
421,LAO,2013,56.2938228268377,3.5,3.0,3.5,37.90833333333333,62.738
422,LAO,2014,51.3218382812202,3.5,3.0,3.5,37.7625,62.611
423,LAO,2015,50.1950004295164,3.5,3.0,3.5,37.38333333333333,62.457
424,LAO,2016,51.3491782089982,3.5,2.5,3.5,38.22916666666667,62.285
425,LAO,2017,58.8196771222658,3.0,2.5,3.5,40.95,62.137
426,LAO,2018,56.780628800942,3.0,2.5,3.5,38.8,63.301
427,LAO,2019,53.8477308249742,3.0,2.0,3.0,43.40416666666667,64.493
428,LAO,2020,56.6186540341758,3.0,2.0,3.0,45.483333333333334,65.174
429,LAO,2021,58.2830991528373,3.0,2.0,3.0,46.016666666666666,66.656
430,LAO,2022,54.2170747582768,3.0,2.0,3.0,45.50416666666666,68.41
431,LAO,2023,17.045970465262982,3.5,1.5,3.0,34.458333333333336,68.437
432,BLR,1997,8.9942362361841,2.5044433827042516,2.0543011095185006,2.5886060678451974,32.0,69.64
433,BLR,1998,10.2073118837628,2.5169433827042518,2.053467776185167,2.5627727345118645,32.0,69.676
434,BLR,1999,9.16523818061112,2.4975472474385514,2.0290768169029034,2.5493514094601046,31.7,69.832
435,BLR,2000,10.6281215975667,2.4067903935029387,2.0377364046305013,2.5619660564454616,31.2,70.583
436,BLR,2001,12.2137900845573,2.5599443630693637,2.1126359095109093,2.7063351157101154,30.6,71.31
437,BLR,2002,13.7345729252416,2.5578894946082453,2.0910705449767946,2.688918748293748,30.3,71.881
438,BLR,2003,12.1726236492785,2.6957754629629633,2.159664351851852,2.731886574074073,28.8,72.366
439,BLR,2004,13.2873394895677,2.5509259259259256,1.9849537037037035,2.6238425925925917,26.5,72.75
440,BLR,2005,13.4510412738843,2.387731481481481,1.7916666666666667,2.5555555555555545,27.6,73.087
441,BLR,2006,12.7610744686705,2.59118716931217,2.1587962962962957,2.709424603174604,28.3,73.456
442,BLR,2007,11.2560645679159,2.597613238238238,2.247885385385386,2.7042417417417424,29.6,73.778
443,BLR,2008,10.1372772691219,2.6959459459459465,2.2652027027027026,2.753941441441441,27.8,74.074
444,BLR,2009,10.5796007106162,2.5095720720720722,1.9859234234234242,2.54222972972973,27.7,74.396
445,BLR,2010,11.9373553046802,2.5970720720720717,2.1640484234234245,2.61722972972973,28.6,74.713
446,BLR,2011,11.6731059690479,2.599155405405405,2.0994650900900913,2.6807713963963966,27.2,75.098
447,BLR,2012,11.4901001553565,2.6813197767145134,2.3807981127060076,2.7495846624136098,26.5,75.578
448,BLR,2013,12.0815193587369,2.6521132376395533,2.3716108452950557,2.7202950558213725,26.6,76.072
449,BLR,2014,11.9735593323846,2.6367623604465704,2.3332336523125994,2.744417862838916,27.2,76.58
450,BLR,2015,12.3144506562511,2.5270135566188197,2.137659489633174,2.66726475279107,25.6,77.063
451,BLR,2016,11.7391716932448,2.4526515151515147,2.2689393939393945,2.6856060606060606,25.3,77.501
452,BLR,2017,12.9814142035142,2.5359848484848486,2.2897727272727275,2.7272727272727275,25.4,77.947
453,BLR,2018,14.4586118998405,2.5018939393939394,2.195075757575758,2.695075757575758,25.2,78.177
454,BLR,2019,13.7463716694365,2.5151515151515147,2.1647727272727275,2.7064393939393945,25.3,78.36
455,BLR,2020,13.1994753063365,2.4943181818181817,2.1231060606060606,2.6856060606060606,24.4,78.521
456,BLR,2021,13.3136180741364,2.395833333333333,2.0625,2.708333333333333,24.4,78.887
457,BLR,2022,13.3390941651965,2.416666666666667,1.9791666666666667,2.729166666666667,24.4,79.393
458,BLR,2023,14.0571655447896,2.479166666666667,2.041666666666667,2.75,24.4,79.324
459,LMY,1997,17.50108247445842,3.31333333333333,3.44666666666667,3.42666666666667,34.733333333333334,69.3329005060013
460,LMY,1998,15.870759826566715,3.31333333333333,3.44666666666667,3.42666666666667,35.02916666666667,69.2458294670842
461,LMY,1999,15.70444214620492,3.31333333333333,3.44666666666667,3.42666666666667,36.5,69.1451214926027
462,LMY,2000,15.330038290804767,3.31333333333333,3.44666666666667,3.42666666666667,35.079166666666666,68.9529787958054
463,LMY,2001,16.10257066610766,3.31333333333333,3.44666666666667,3.42666666666667,34.09166666666667,68.7930755992
464,LMY,2002,13.56585879216207,3.31333333333333,3.44666666666667,3.42666666666667,33.741666666666674,68.5701634277763
465,LMY,2003,16.97428031100774,3.31333333333333,3.44666666666667,3.42666666666667,34.458333333333336,68.4291376300765
466,LMY,2004,16.969751149659714,3.31333333333333,3.44666666666667,3.42666666666667,36.362500000000004,68.3162512766832
467,LMY,2005,15.86264760076667,3.31333333333333,3.44666666666667,3.42666666666667,36.40416666666667,68.1673350242202
468,LMY,2006,18.026120335302558,3.22077922077922,3.43506493506493,3.3961038961039,36.175,67.8185059914087
469,LMY,2007,12.201164357180009,3.28378378378378,3.47972972972973,3.41216216216216,32.825,67.5748514889912
470,LMY,2008,33.0795233870805,3.27702702702703,3.50675675675676,3.42567567567568,39.91666666666667,67.1973079083283
471,LMY,2009,32.3508230142602,3.26973684210526,3.46710526315789,3.46710526315789,42.06666666666666,66.9301937810477
472,LMY,2010,31.106567723832,3.24342105263158,3.43421052631579,3.48026315789474,40.337500000000006,66.5779369135036
473,LMY,2011,29.493719053545,3.18831168831169,3.42857142857143,3.47402597402597,41.1375,66.4267435551663
474,LMY,2012,29.5935439499173,3.17088607594937,3.37974683544304,3.4620253164557,40.766666666666666,66.1742816000478
475,LMY,2013,28.7752033474287,3.18125,3.375,3.45,40.54166666666667,65.9504926140274
476,LMY,2014,28.8138962253334,3.14,3.36,3.44,40.4875,65.7375459501301
477,LMY,2015,32.9302389384733,3.10666666666667,3.33333333333333,3.44666666666667,39.5625,65.6452753310784
478,LMY,2016,32.4486968593222,3.09722222222222,3.24305555555556,3.4375,40.4375,65.4969151387294
479,LMY,2017,30.6497176675954,3.04109589041096,3.17123287671233,3.41780821917808,40.42916666666666,65.3482207482709
480,LMY,2018,29.7133985189333,3.02083333333333,3.16666666666667,3.41666666666667,40.420833333333334,65.2553844312599
481,LMY,2019,32.376192366264,2.97297297297297,3.14189189189189,3.34459459459459,39.0625,65.1918990955164
482,LMY,2020,31.6758423776438,2.94444444444444,3.15277777777778,3.34027777777778,37.587500000000006,63.8379158205341
483,LMY,2021,27.1947674506951,2.99295774647887,3.13380281690141,3.3169014084507,38.72083333333333,64.775952550147
484,LMY,2022,20.69834278526115,3.0,3.12328767123288,3.23972602739726,36.94583333333333,65.0611698238831
485,LMY,2023,15.528860976263251,3.0,3.08904109589041,3.25342465753425,33.854166666666664,65.6331307435115
486,ISL,1997,30.4610641564528,2.104166666666667,2.458333333333333,2.583333333333333,36.045833333333334,83.648
487,ISL,1998,30.87800465872,2.104166666666667,2.5625,2.604166666666667,35.50833333333333,85.366
488,ISL,1999,29.5795751712259,1.9791666666666667,2.083333333333333,2.479166666666667,34.854166666666664,86.76
489,ISL,2000,29.2046877881601,2.3125,2.541666666666667,2.916666666666667,34.233333333333334,88.549
490,ISL,2001,29.7630424080288,2.3125,2.541666666666667,2.958333333333333,34.233333333333334,88.415
491,ISL,2002,31.2712945240215,2.083333333333333,2.229166666666667,2.708333333333333,35.204166666666666,87.163
492,ISL,2003,31.1532504900894,2.729166666666667,2.5208333333333335,2.9375,26.8,87.744
493,ISL,2004,31.3568957878694,2.354166666666667,1.9583333333333333,2.4375,28.0,86.615
494,ISL,2005,27.3551163824017,2.520833333333333,2.291666666666667,2.604166666666667,29.0,85.765
495,ISL,2006,26.6237048286371,2.4375,2.104166666666667,2.541666666666667,30.2,86.844
496,ISL,2007,25.5288266641033,2.458333333333333,2.166666666666667,2.625,29.5,86.916
497,ISL,2008,15.775700479173,2.354166666666667,1.9583333333333333,2.416666666666667,31.8,85.962
498,ISL,2009,19.0296036837931,2.4375,2.291666666666667,2.541666666666667,28.7,84.3
499,ISL,2010,20.5169908963527,2.479166666666667,2.3125,2.541666666666667,26.2,84.483
500,ISL,2011,19.5387276873967,2.479166666666667,2.291666666666667,2.541666666666667,26.8,84.269
501,ISL,2012,20.6036317311528,2.520833333333333,2.5,2.625,26.8,84.684
502,ISL,2013,21.9469179421985,2.416666666666667,2.145833333333333,2.5,25.4,85.647
503,ISL,2014,22.1507122787706,2.583333333333333,2.291666666666667,2.729166666666667,27.8,87.168
504,ISL,2015,23.5894260257927,2.708333333333333,2.5208333333333335,2.916666666666667,26.8,88.207
505,ISL,2016,21.6538822590352,2.770833333333333,2.5833333333333335,2.895833333333333,27.2,89.202
506,ISL,2017,25.7753708807121,2.583333333333333,2.375,2.75,26.1,88.528
507,ISL,2018,26.2033230437997,2.166666666666667,2.375,2.75,33.54166666666667,87.356
508,ISL,2019,26.3529166044741,2.104166666666667,2.270833333333333,2.625,33.541666666666664,87.095
509,ISL,2020,24.242329977608,2.104166666666667,2.5625,2.625,34.550000000000004,84.88
510,ISL,2021,24.4834407719769,2.083333333333333,2.5625,2.645833333333333,34.6,84.87
511,ISL,2022,24.8992247212169,1.875,1.9791666666666667,2.354166666666667,32.920833333333334,86.496
512,ISL,2023,23.8498128339452,1.8958333333333333,2.0,2.375,33.391666666666666,86.713
