ISO_3,year,CPIA gender equality rating (1=low to 6=high),"Literacy rate, youth (ages 15-24), gender parity index (GPI)","School enrollment, tertiary (gross), gender parity index (GPI)","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","Adjusted net enrollment rate, primary, female (% of primary school age children)","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","Adolescents out of school, female (% of female lower secondary school age)","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",Proportion of seats held by women in national parliaments (%),Women Business and the Law Index Score (scale 1-100),Pregnant women receiving prenatal care (%),"Employers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contraceptive prevalence, any modern method (% of married women ages 15-49)","Contraceptive prevalence, any method (% of married women ages 15-49)",Unmet need for contraception (% of married women ages 15-49)
POL,2012,,,1.35659003257751,98.1999969482422,95.58608,79.4199981689453,28.5300006866455,3.29097008705139,0.4194196164608,23.695652173913,85.0,,2.36518029647498,5.02048846795838,,,
POL,2013,,,1.35608005523682,98.3499984741211,96.21966,80.3600006103516,29.5499992370605,3.66162991523743,24.8199996948242,23.695652173913,84.375,,2.31310578218521,4.75648092810448,,,
POL,2014,,,1.34309005737305,98.3899993896484,96.15925,81.0800018310547,30.8500003814697,3.91518998146057,25.9500007629395,24.3478260869565,84.375,,2.27529766944861,4.50028257761255,50.7,63.2,
POL,2015,,,1.33297002315521,97.7057189941406,,97.4757614135742,31.6557235717773,4.1935601234436,26.7732410430908,27.3913043478261,84.375,,2.29637503015918,4.23053999595704,,,
POL,2016,,,1.33263003826141,98.9000015258789,,82.8499984741211,32.5099983215332,4.46778011322021,27.7199993133545,27.3913043478261,84.375,,2.27287984068521,3.84991910397626,,,
POL,2017,,,1.33334994316101,97.9406356811523,97.27989,97.6986541748047,33.7092437744141,4.66913986206055,28.7293128967285,28.0434782608696,93.75,,2.24574297952574,3.7838497024872,,,
POL,2018,,,1.34010004997253,98.1060333251953,,97.867057800293,34.338493347168,4.44376993179321,29.4341259002686,28.0434782608696,93.75,,2.30129986678539,3.37994595464307,,,
POL,2019,,,1.34850001335144,98.265251159668,,97.9816284179688,35.0451736450195,5.34361982345581,30.2090511322021,28.695652173913,93.75,,2.33853505506395,3.09103203331906,,,
POL,2020,,,1.3348400592804,99.1100006103516,,86.5199966430664,36.2099990844727,4.38709020614624,31.1599998474121,28.695652173913,93.75,,2.35094107566515,3.21142834536962,,,
POL,2021,,1.00100004673004,1.33723998069763,97.8612670898438,,97.5792846679688,36.8755683898926,,31.6396541595459,28.322440087146,93.75,,2.51201367832311,1.66091828963781,,,
POL,2022,,,1.35409998893738,97.9530715942383,,97.6652450561523,37.2951812744141,,32.1605682373047,28.2608695652174,93.75,,2.52667926264761,1.4920886696813,,,
POL,2023,,,,99.6583480834961,,,,,,29.3478260869565,93.75,,2.54235227730828,1.18875582725147,,,
PLW,1997,,,,,,,,,,0.0,53.75,,,,,,
PLW,1998,,,,,,,,,,0.0,53.75,,,,,,
PLW,1999,,,,,,,,,,0.0,53.75,,,,,,
PLW,2000,,,1.61566996574402,,,,,,,0.0,53.75,,,,,,
PLW,2001,,,1.51960003376007,,,,,,,0.0,53.75,,,,,,
PLW,2002,,,1.53263998031616,,,,,,,0.0,53.75,,,,,,
PLW,2003,,,,,,,,,,0.0,53.75,,,,,,
PLW,2004,,,,,,,,,,0.0,53.75,,,,,,
PLW,2005,,,,,,,,,,0.0,53.75,,,,,,
PLW,2006,,,,,,,,,,0.0,53.75,,,,,,
PLW,2007,,,,,,,,,,0.0,53.75,100.0,,,,,
PLW,2008,,,,,,,,,,0.0,53.75,100.0,,,,,
PLW,2009,,,,,,,,,,0.0,53.75,,,,,,
PLW,2010,,,,,,,,,,0.0,53.75,90.3,,,,,
PLW,2011,,,,,,,,,,0.0,53.75,,,,,,
PLW,2012,,,,,,,,,,0.0,53.75,,,,,,
PLW,2013,,1.0,1.3800300359726,98.4499969482422,,96.8899993896484,,,,0.0,56.25,,,,,,
PLW,2014,,,,98.2904434204102,,93.107795715332,47.1477432250977,,21.9542922973633,0.0,56.25,,,,,,
PLW,2015,,1.0,,,,,,,,0.0,56.25,,,,,,
PLW,2016,,,,,,,,,,12.5,56.25,,,,,,
PLW,2017,,,,,,,,,,12.5,56.25,,,,,,
PLW,2018,,,,,,,,,,12.5,56.25,,,,,,
PLW,2019,,,,,,,,,,12.5,56.25,,,,,,
PLW,2020,,,,97.2121658325195,,95.7820434570312,41.1296157836914,33.3333282470703,17.4873275756836,6.25,56.25,,,,,,
PLW,2021,,,,,,,,,,6.25,56.25,,,,,,
PLW,2022,,,1.20343136787415,,,,,6.04838705062866,,6.25,56.25,,,,,,
PLW,2023,,,1.33338701725006,,,,,6.88259124755859,,6.25,56.25,,,,,,
MUS,1997,,,0.853479981422424,,97.95839,,,,,7.57575757575758,63.125,,1.04300860447653,3.60781774216882,,,
MUS,1998,,,,,,,,20.2541599273682,,7.57575757575758,63.125,,1.01053769251554,3.51391515806539,,,
MUS,1999,,,0.815379977226257,,,,,16.6074199676514,,7.57575757575758,69.375,,1.04051700065157,3.43204393441751,,,
MUS,2000,,1.0,0.870050013065338,43.25,,33.5200004577637,6.17000007629395,12.9940795898438,,5.71428571428571,69.375,,0.949435373660361,3.30733066113919,,,
MUS,2001,,,1.19509994983673,,,,,8.17858028411865,,5.71428571428571,69.375,,0.91322001238731,3.37691831257312,,,
MUS,2002,,,0.97791999578476,,,,,10.2509603500366,,5.71428571428571,69.375,,0.995579548566287,3.81345434156137,38.6,75.9,3.5
MUS,2003,,,0.925819993019104,,,,,,,5.71428571428571,69.375,,1.6394522779821,5.44307740227379,,,
MUS,2004,,,0.971599996089935,,95.10045,,,5.3571400642395,,5.71428571428571,69.375,,0.978032922778084,4.72870566838436,,,
MUS,2005,,,1.03334999084473,,96.5796,,,,,17.1428571428571,69.375,,0.946717353836375,4.72441907369605,,,
MUS,2006,,,1.00995004177094,,,,,,,17.1428571428571,69.375,,1.23087514391862,4.78106565063087,,,
MUS,2007,,,1.14916002750397,,,,,,,17.1428571428571,69.375,,1.38186341290055,4.77225611561926,,,
MUS,2008,,,1.19366002082825,,,,,,,17.1428571428571,69.375,,1.11874485562144,4.54049150862576,,,
MUS,2009,,,1.16198003292084,,97.32628,,,,,17.1428571428571,83.75,,1.67314093937793,4.93225168485456,,,
MUS,2010,,,1.17711997032166,89.3716735839844,,,,,,18.8405797101449,83.75,,1.80506926672005,5.24354566055905,,,
MUS,2011,,1.0,1.24539005756378,63.3499984741211,,49.7999992370605,10.5799999237061,7.77139282226562,,18.8405797101449,83.75,,1.57629978336944,4.35344109315114,,,
MUS,2012,,,1.25010001659393,89.9203948974609,94.79059,49.3471488952637,13.474422454834,,4.90645837783813,18.8405797101449,83.75,,1.21588165486762,4.90189057576626,,,
MUS,2013,,,1.18503999710083,90.6336212158203,97.27399,50.7916259765625,16.0942516326904,2.63330912590027,5.91439628601074,18.8405797101449,83.75,,1.57350778044438,4.6871371061392,,,
MUS,2014,,,1.18771994113922,91.6658020019531,,52.6249809265137,16.7118263244629,3.66779375076294,6.44856405258179,18.8405797101449,86.875,,1.72771448600136,4.52458047010238,31.1,63.8,12.5
MUS,2015,,,1.23322999477386,92.1715393066406,,54.6727600097656,17.3475608825684,8.35515022277832,7.33213233947754,11.5942028985507,86.875,,1.6420702556641,4.81258227672695,,,
MUS,2016,,,1.21417999267578,92.1533737182617,,54.4437828063965,16.9965438842773,8.32192993164062,6.67160415649414,11.5942028985507,89.375,,1.58700435372876,4.43003604700154,,,
MUS,2017,,,1.28329002857208,92.4957962036133,,55.6055641174316,17.6366405487061,7.21337985992432,7.45305109024048,11.5942028985507,89.375,,1.63255517944272,3.67601619642314,,,
MUS,2018,,,1.28369998931885,92.6013031005859,,56.4969673156738,18.7944049835205,8.87987995147705,8.22293758392334,11.5942028985507,89.375,,1.48774782445491,3.76194203734476,,,
MUS,2019,,,1.2813800573349,92.7291641235352,,57.6966438293457,19.4548683166504,9.43375015258789,8.57587337493896,20.0,89.375,,1.1166938319167,3.59524226463893,,,
MUS,2020,,,1.32176005840302,98.3948135375977,,71.0327072143555,18.535457611084,7.83633995056152,11.2534837722778,20.0,89.375,,0.685286744719882,4.80661179250267,,,
MUS,2021,,1.00541996955872,1.33677995204926,93.4451675415039,,58.7585487365723,0.0,,0.0,20.0,89.375,,1.51207312263817,1.5689817842363,,,
MUS,2022,,,1.26436996459961,95.5923690795898,,60.3737907409668,,,,20.0,89.375,,0.861475989203087,3.47436681989175,,,
MUS,2023,,,,,,,,,,20.0,89.375,,0.888500678585349,3.10552589190535,,,
JPN,1997,,,,,,,,,,4.6,73.75,,1.44145308995449,11.6601690358321,,60.4,
JPN,1998,,,0.84495997428894,,,,,,,4.6,73.75,,1.34040268956892,11.5309353339063,48.0,54.1,
JPN,1999,,,0.848249971866608,,,,,,,4.6,73.75,,1.30925440546296,11.2405205714441,,,
JPN,2000,,,,,,,,,,7.29166666666667,73.75,,1.28698301080971,10.5742104004941,48.3,55.9,
JPN,2001,,,,,,,,,,7.29166666666667,76.25,,1.2530244380801,10.0749739712008,,,
JPN,2002,,,,,,,,,,7.29166666666667,76.25,,1.21412876708792,9.50908767560145,,,
JPN,2003,,,,,,,,,,7.08333333333333,76.25,,1.16147071924479,9.18269184903886,,,
JPN,2004,,,,,,,,,,7.08333333333333,76.25,,1.17476715371798,8.91234653728561,44.4,52.0,
JPN,2005,,,,,,,,,,8.95833333333333,76.25,,1.11059200860581,8.5881625783206,44.4,54.3,
JPN,2006,,,,,,,,,,9.375,76.25,,1.11012002652995,7.66557782983509,,,
JPN,2007,,,,,,,,,,9.375,76.25,,1.10805938947209,7.31866232981477,,,
JPN,2008,,,,,,,,,,9.375,76.25,,1.05980808757086,6.88312419024789,,,
JPN,2009,,,,,,,,,,11.25,76.25,,1.0443295179366,6.25994605648492,,,
JPN,2010,,,,99.5400009155273,,,,,11.5600004196167,11.25,76.25,,1.03988216303293,5.87773014230891,,,
JPN,2011,,,,,,,,,,10.8333333333333,78.75,,0.964082066107953,5.62663968231074,,,
JPN,2012,,,,,,,,,,7.91666666666667,78.75,,0.897614103638946,5.49129230997923,,,
JPN,2013,,,0.916119992733002,,,,,,,8.125,78.75,,0.891139102361277,5.26016430496007,,,
JPN,2014,,,0.931919991970062,,,,,,,8.125,78.75,,0.885437633615232,4.96467137656044,39.0,54.7,
JPN,2015,,,0.943650007247925,,,,,,,9.47368421052632,78.75,,0.836130177925422,4.75957971298676,33.1,39.8,
JPN,2016,,,0.952430009841919,,,,,,,9.47368421052632,78.75,,0.83118489744237,4.43242534363884,,,
JPN,2017,,,0.964129984378815,,,,,,,10.1075268817204,78.75,,0.776173006253619,4.22133594492453,,,
JPN,2018,,,0.971849977970123,,,,,,,10.1075268817204,78.75,,0.753692053174077,4.12614688760933,,,
JPN,2019,,,0.978950023651123,,,,,,,10.1075268817204,78.75,,0.697389793232318,3.84324280108887,,,
JPN,2020,,,0.982900023460388,99.6100006103516,,98.2099990844727,39.4500007629395,,16.9699993133545,9.89247311827957,78.75,,0.70315348030935,3.78802255357469,,,
JPN,2021,,,0.9685999751091,,,,,,,9.67741935483871,78.75,,0.680671178767173,3.70976956603386,,,
JPN,2022,,,0.973879992961884,,,,,,,9.91379310344828,78.75,,0.685882500362414,3.52125287528004,,,
JPN,2023,,,,,,,,,,10.3448275862069,78.75,,0.690260239067896,3.3074293993739,,,
ABW,1997,,,,,,,,,,,,,,,,,
ABW,1998,,,,,,,,,,,,,,,,,
ABW,1999,,,1.14028000831604,,98.72436,,,6.58858013153076,,,,,,,,,
ABW,2000,,1.0,1.35818994045258,89.0699996948242,97.99226,52.9300003051758,,10.66565990448,14.75,,,,,,,,
ABW,2001,,,1.36230003833771,,,,,17.9340000152588,,,,,,,,,
ABW,2002,,,1.35643994808197,,94.72127,,,3.45070004463196,,,,,,,,,
ABW,2003,,,1.32325005531311,,92.79219,,,1.8063600063324,,,,,,,,,
ABW,2004,,,1.33301997184753,,93.10495,,,,,,,,,,,,
ABW,2005,,,1.31793999671936,,96.73629,,,6.32490015029907,,,,,,,,,
ABW,2006,,,1.34080994129181,,,,,,,,,,,,,,
ABW,2007,,,1.30376994609833,,,,,,,,,,,,,,
ABW,2008,,,1.30254995822906,,,,,,,,,,,,,,
ABW,2009,,,1.31791996955872,,97.82105,,,,,,,,,,,,
ABW,2010,,1.0,1.30465996265411,90.629997253418,,58.7000007629395,,,12.8400001525879,,,,,,,,
ABW,2011,,,1.32798004150391,,,,,,,,,,,,,,
ABW,2012,,,1.32481002807617,,,,,,,,,,,,,,
ABW,2013,,,1.5393500328064,,,,,,,,,,,,,,
ABW,2014,,,1.56370997428894,,,,,,,,,,,,,,
ABW,2015,,,1.5545300245285,,,,,,,,,,,,,,
ABW,2016,,,1.48859000205994,,,,,,,,,,,,,,
ABW,2017,,,,,,,,,,,,,,,,,
ABW,2018,,,,,,,,,,,,,,,,,
ABW,2019,,,,,,,,,,,,,,,,,
ABW,2020,,0.997789978981018,,,,,,,,,,,,,,,
ABW,2021,,,,,,,,,,,,,,,,,
ABW,2022,,,,,,,,,,,,,,,,,
ABW,2023,,,,,,,,,,,,,,,,,
TLS,1997,,,,,,,,,,,38.125,70.9,18.547262437072,40.927425658985,25.1,26.7,17.4
TLS,1998,,,,,,,,,,,40.625,,18.568096418414,40.868204213129,,,
TLS,1999,,,,,,,,,,,40.625,,18.4480908890845,40.851259903169,,,
TLS,2000,,,,,,,,,,,40.625,,18.1588300144167,41.0643661678655,,,
TLS,2001,,,,,,,,,,,40.625,,17.6374317486636,41.3810354192276,6.6,8.0,
TLS,2002,,,1.13971996307373,,,,,,,26.1363636363636,50.0,42.5,17.0597277696027,42.4440298507463,,,
TLS,2003,,,,,,,,,,26.1363636363636,50.0,60.5,16.3015135997788,43.5111242358175,9.5,10.0,
TLS,2004,,,,,,,,,,25.2873563218391,53.125,,15.6278683237826,44.5163851058024,,,
TLS,2005,,,,,,,,,,25.2873563218391,53.125,,15.1514045746745,45.1677644182525,,,
TLS,2006,3.0,,,,,,,,,25.2873563218391,53.125,,14.9634047167254,45.6474595448278,,,
TLS,2007,3.5,,,,,,,,,29.2307692307692,53.125,,14.9756058176953,45.5565679749945,15.8,19.8,
TLS,2008,3.5,,,,82.28489,,,23.5783596038818,,29.2307692307692,53.125,,15.14132391362,45.2151881591495,,,
TLS,2009,3.5,0.959426939487457,0.688639998435974,,87.99383,,,20.7402801513672,,29.2307692307692,53.125,,15.2438621236832,44.5982280601225,,,
TLS,2010,3.5,1.0,0.724089980125427,39.3899993896484,88.90547,24.6599998474121,,18.4105930328369,,29.2307692307692,53.125,84.4,15.2860103905892,44.0900158819887,21.1,22.3,31.5
TLS,2011,3.5,,,,91.59933,,,14.8709812164307,,32.3076923076923,55.625,,15.3051874270215,43.9404966986245,,,
TLS,2012,3.5,,,,90.52313,,,14.6446218490601,,38.4615384615385,78.125,,15.1808049787468,43.8350383371637,,,
TLS,2013,3.5,,,90.4808120727539,91.4399,67.8802795410156,,14.8846807479858,,38.4615384615385,80.625,,15.0090415913201,43.8376751038428,,,
TLS,2014,3.5,,,,93.40354,,,12.7229433059692,,38.4615384615385,80.625,,14.7656261188793,43.5741121767483,,,
TLS,2015,3.5,,,49.5647392272949,94.87793,,,11.8788423538208,,38.4615384615385,80.625,,14.6653115905206,43.4000092391555,,,
TLS,2016,3.5,0.990779995918274,,39.8647117614746,95.28676,29.6571998596191,5.87157773971558,9.9938268661499,5.47714996337891,38.4615384615385,80.625,84.4,14.5804447123745,43.1431287532751,24.1,26.0,25.3
TLS,2017,3.5,,,,97.58067,,,10.3769683837891,,32.3076923076923,80.625,,14.5622805610508,42.3893671247037,,,
TLS,2018,3.5,,,,96.73004,,,11.2694578170776,,33.8461538461538,86.25,,14.7018862748964,41.5751959780042,,,
TLS,2019,3.5,,,,,,,9.52728843688965,,38.4615384615385,86.25,,15.2385205093,40.8449940114263,,,
TLS,2020,3.5,1.03348994255066,,,,,,8.61077499389648,,38.4615384615385,86.25,,15.858935877726,39.7947729324776,,,
TLS,2021,3.5,,,55.0048217773438,,46.9296875,10.4178972244263,,9.2096529006958,38.4615384615385,86.25,,16.1684064351709,38.295026865813,,,
TLS,2022,3.5,,,43.8927841186523,,35.2608528137207,2.21867418289185,,0.935539841651917,40.0,86.25,,16.3227444951881,37.3653953328321,,,
TLS,2023,3.5,,1.07946407794952,,,,,,,36.9230769230769,86.25,,16.4745590717067,36.1739520484736,,,
CAN,1997,,,,,,,,,,20.5980066445183,97.5,,3.17761125068584,0.72617572353908,,,
CAN,1998,,,1.24258995056152,,99.10776,,,,,20.5980066445183,97.5,,3.140199033827,0.66110573132561,,80.0,
CAN,1999,,,1.25294005870819,,,,,,,20.5980066445183,97.5,,3.17933037951482,0.450560956218372,,,
CAN,2000,,,1.2537100315094,,,,,,,,97.5,,3.26031013056767,0.420412951530957,,,
CAN,2001,,,,,,,,,,20.5980066445183,97.5,,2.92487617705656,0.32026172801671,,,
CAN,2002,,,1.26490998268127,,,,,,,20.5980066445183,97.5,,2.94466866614828,0.306285476056276,,,
CAN,2003,,,,,,,,,,20.5980066445183,97.5,,2.86034353000726,0.296522741047107,,,
CAN,2004,,,,,,,,,,21.1038961038961,97.5,,2.95516741195106,0.25919124116508,,,
CAN,2005,,,,,,,,,,21.1038961038961,97.5,,3.04763201781854,0.209449032755064,,,
CAN,2006,,,,,,,54.2000007629395,,,20.7792207792208,97.5,,2.98542558304881,0.271449496523133,,,
CAN,2007,,,1.27389001846313,,,,,,,21.3114754098361,97.5,100.0,2.74926104382901,0.246250892747358,,,
CAN,2008,,,1.27310001850128,,,,,,,22.0779220779221,97.5,,2.74562259584856,0.213118213405722,,,
CAN,2009,,,1.27377998828888,,,,,,,22.0779220779221,97.5,,2.63375899896946,0.192402035003282,,,
CAN,2010,,,1.26011002063751,92.5331649780273,,92.5331649780273,56.971076965332,,23.5297145843506,22.0779220779221,97.5,,2.55670685739209,0.165337834129734,,,
CAN,2011,,,1.2537100315094,92.8317565917969,,92.8317565917969,58.6199989318848,,24.0856456756592,24.7557003257329,97.5,,2.69701611518687,0.170026712696555,,,
CAN,2012,,,1.25336003303528,93.0813674926758,,93.0813674926758,58.957878112793,,24.9863147735596,24.6753246753247,97.5,,2.52396824306836,0.161214496627279,,,
CAN,2013,,,1.26154005527496,93.3555145263672,,93.3555145263672,59.704402923584,,25.7836303710938,24.6753246753247,97.5,,2.50876076380652,0.160416903523516,,,
CAN,2014,,,1.26971995830536,93.6479110717773,,93.6479110717773,59.918628692627,,26.1843414306641,25.0814332247557,97.5,,2.48366292354127,0.17104776137157,,,
CAN,2015,,,1.2763500213623,93.8281555175781,,93.8281555175781,61.0300941467285,,27.2951927185059,26.0355029585799,97.5,,2.56324208171955,0.170064185959162,,,
CAN,2016,,,1.27482998371124,94.2608032226562,,94.2608032226562,60.4300003051758,,26.7000007629395,26.0355029585799,97.5,,2.49521230301852,0.175484538555042,,,
CAN,2017,,,1.27496004104614,94.6484985351562,,94.6484985351562,62.8986206054688,,28.9212322235107,26.2686567164179,97.5,,2.4867550347349,0.179531974107841,,,
CAN,2018,,,1.27374994754791,94.9135131835938,,94.9135131835938,63.9691734313965,,29.5842990875244,26.9461077844311,97.5,,2.59721744626694,0.166794987361891,,,
CAN,2019,,,1.26526999473572,94.8671493530273,,94.8671493530273,65.1168518066406,,30.8724117279053,28.9940828402367,100.0,,2.4888870102308,0.133332274800093,,,
CAN,2020,,,1.26691997051239,95.2390670776367,,95.2390670776367,66.1474227905273,,32.2900848388672,28.9940828402367,100.0,,2.36805264167422,0.183376870635432,,,
CAN,2021,,,1.27986001968384,95.6152420043945,,95.6152420043945,62.9199981689453,,30.8999996185303,30.4733727810651,100.0,,2.23635632712889,0.117876711927125,,,
CAN,2022,,,1.28161001205444,95.9839477539062,,95.9839477539062,68.6005935668945,,33.855339050293,30.4733727810651,100.0,,2.03580537850874,0.129257649557002,,,
CAN,2023,,,,96.0787582397461,,96.0787582397461,69.2165908813477,,34.4267082214355,30.6547619047619,100.0,,2.03345559135464,0.0849318654171731,,,
COD,1997,,,,,,,,,,,25.625,,0.288369930800402,52.4833274056732,,,
COD,1998,,,,,,,,,,,25.625,,0.315241833095113,51.9720742616873,,,
COD,1999,,,,,35.88598,,,,,,25.625,,0.368133968173078,51.1626113025911,,,
COD,2000,,,,,,,,,,,25.625,,0.46236613281651,49.9835048700372,,,
COD,2001,,1.0,,,,,,,,,25.625,68.2,0.548454979416402,49.2765329680216,7.7,31.4,
COD,2002,,,,,,,,,,,25.625,,0.594713012039562,48.3707929767501,,,
COD,2003,,,,,,,,,,,39.375,,0.609355546722593,47.1708807564103,,,
COD,2004,,,,,,,,,,12.0,39.375,,0.607477279118388,46.2902977030883,,,
COD,2005,3.0,,,,,,,,,12.0,39.375,,0.602299662267247,45.3742736400759,,,
COD,2006,3.0,,,,,,,,,8.4,39.375,,0.657236674336747,43.165956745228,,,
COD,2007,3.0,0.674600005149841,0.348100006580353,,,,,,,8.4,42.5,85.3,0.705181021955787,41.1519049269889,5.8,20.6,26.9
COD,2008,3.0,,0.352710008621216,,,,,,,8.4,42.5,,0.755164791919683,39.2756640876748,,,
COD,2009,2.5,,0.308140009641647,,,,,,,8.4,42.5,,0.859860389286218,37.0949361891778,,,
COD,2010,2.5,,,,,,,,,8.4,42.5,87.3,0.916342564626831,35.348437572644,6.6,17.7,24.2
COD,2011,2.5,,0.443250000476837,,,,,,,,42.5,,0.980038223259067,33.5146513595682,,,
COD,2012,2.5,1.0,0.547519981861115,59.0492744445801,,32.3455924987793,4.56974697113037,,3.81518340110779,8.94308943089431,42.5,,1.05645539483893,31.6538530462105,,,
COD,2013,2.5,0.827355206012726,0.451629996299744,41.3699989318848,,27.5200004577637,,,0.629999995231628,8.94308943089431,42.5,,1.16306914074646,31.5613402352142,,,
COD,2014,2.5,,,,,,,,,10.6425702811245,42.5,88.4,1.25051139193016,31.452238924778,7.8,20.4,27.7
COD,2015,2.5,,,,,,,,,8.94308943089431,42.5,,1.38749743002786,31.1103930083913,,,
COD,2016,2.5,1.0,0.555149972438812,49.939998626709,,36.7299995422363,,,1.5,8.94308943089431,48.75,,1.658691495756,30.4344478405095,,,
COD,2017,2.5,,,,,,,,,8.94308943089431,70.0,,1.95283157769975,29.8408607913539,,,
COD,2018,3.0,0.853770017623901,,48.8806686401367,,35.076358795166,,,4.44430017471313,8.94308943089431,70.0,82.4,2.22196705448805,29.4033674754477,17.6,28.1,28.7459262528731
COD,2019,3.0,,,,,,,,,10.0,78.75,,2.56491304731371,28.5936300222481,,,
COD,2020,3.0,,0.593029975891113,54.9548225402832,,,,,,12.8,78.75,,3.06856433194179,27.8774502016269,,,
COD,2021,3.0,,,,,,,,,12.8,78.75,,3.13042994442192,26.9843390602795,,,
COD,2022,3.0,0.940739989280701,,,,,,,,12.8,78.75,,3.18774122361407,26.3881517528188,,,
COD,2023,3.0,,,,,,,,,12.8,78.75,,3.18786280074547,26.0432115120984,,,
HKG,1997,,,,,,,,,,,86.875,,1.8192570000963,1.34522188361308,,86.0,
HKG,1998,,,,,,,,,,,86.875,,1.72444836910147,1.20847600661973,,,
HKG,1999,,,,,,,,,,,86.875,,1.80060614159996,1.47011611313619,,,
HKG,2000,,,,,,,,,,,86.875,,1.65622809929549,1.21943122717716,,,
HKG,2001,,,,,,,,7.9779200553894,,,86.875,,1.95948481734855,1.19617056745713,,,
HKG,2002,,,,,,,,7.22344017028809,,,86.875,,2.00871058240451,1.2849006902439,,84.0,
HKG,2003,,,1.00909996032715,,,,,7.69063997268677,,,86.875,,1.98831639788606,1.34795983899292,,,
HKG,2004,,,1.03246998786926,,,,,5.53888988494873,,,86.875,,1.91955720742055,1.4144985938633,,,
HKG,2005,,,1.0058399438858,,,,,6.75081014633179,,,86.875,,1.83774958569357,1.3527331297781,,,
HKG,2006,,,0.966750025749207,89.9100036621094,,67.4000015258789,19.7299995422363,5.33551979064941,,,86.875,,1.84816285530425,1.15882159057021,,,
HKG,2007,,,0.958559989929199,,,,,5.38784980773926,,,86.875,,1.74738164370334,1.08951943342548,,79.5,
HKG,2008,,,0.973089993000031,90.75,,68.7200012207031,20.2999992370605,4.98610019683838,,,86.875,,1.64528035929716,0.984363453956062,,,
HKG,2009,,,0.965470016002655,91.1999969482422,,69.75,20.2800006866455,5.11175012588501,,,86.875,,1.73216978944827,0.8430195732557,,,
HKG,2010,,,1.00539994239807,91.2900009155273,,70.7900009155273,20.5499992370605,4.8965802192688,,,86.875,,1.52948820441881,0.691296810297592,,,
HKG,2011,,,1.05423998832703,91.8499984741211,,72.2399978637695,21.8500003814697,3.90528988838196,,,86.875,,1.62807244836254,0.749372747043484,,,
HKG,2012,,,1.07266998291016,100.0,,,,2.77143001556396,,,86.875,,1.42639457642773,0.727880432132772,,74.8,
HKG,2013,,,1.11248004436493,100.0,,,,2.40929198265076,,,86.875,,1.34518225647553,0.630988395916339,,,
HKG,2014,,,1.12249994277954,93.0,,74.6600036621094,24.1499996185303,,,,86.875,,1.19178926188666,0.64665432995043,,,
HKG,2015,,,1.11931002140045,93.4400024414062,,75.6500015258789,24.8199996948242,,,,89.375,,1.34101439055742,0.576610681246576,,,
HKG,2016,,,1.11476004123688,100.0,,,,,,,89.375,,1.11926120456828,0.502634838732734,,,
HKG,2017,,,1.09768998622894,93.9100036621094,,76.5899963378906,26.1599998474121,5.64508008956909,,,89.375,,1.21739436506716,0.526058885674458,64.5,66.7,
HKG,2018,,,1.09448003768921,100.0,,,,3.57197952270508,,,89.375,,1.0296066285437,0.397522229154394,,,
HKG,2019,,,1.08961999416351,94.0500030517578,,77.0999984741211,28.2199993133545,3.46898007392883,,,89.375,,1.15334543239852,0.336249780295691,,,
HKG,2020,,,1.09635996818542,100.0,,,,4.78738021850586,,,89.375,,1.23716349581657,0.267885357135485,,,
HKG,2021,,,1.08784997463226,100.0,,,,6.66406011581421,,,91.875,,1.04511800931505,0.232534553058079,,,
